# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073433
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1072.nc,42.95,44.37,32.87,39.07,1957-02-19T07:00:00Z,1959-01-24T12:00:00Z,Unknown institution,2020-01-26T18:41:03Z,R,DEPH TEMP PSAL DOX1 ALK3
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1098.nc,42.42,44.5,32.1,35.18,1959-05-18T23:00:00Z,1959-05-23T19:00:00Z,Unknown institution,2020-01-26T18:42:06Z,R,DEPH SLCA PHOS DOX1 PSAL TEMP NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1101.nc,46.67,47.185,37.46,39.223,1958-07-12T12:43:12Z,1958-07-14T05:10:12Z,Unknown institution,2020-01-26T18:42:05Z,R,DEPH ALK3 PHOS PHPH TEMP NTRA DOX1 SLCA PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1102.nc,44.167,44.167,28.6833,29.3667,1963-02-18T11:40:12Z,1980-12-12T11:49:48Z,Unknown institution,2020-01-26T18:42:05Z,R,PRES TEMP PSAL SLCA DOX1 PHOS NTRA CHLT
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1113.nc,45.213,45.313,36.49,36.635,1947-09-22T11:19:48Z,1949-08-09T12:55:12Z,Unknown institution,2020-01-26T18:43:05Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1118.nc,45.42,47.125,35.042,39.042,1951-08-19T14:49:48Z,1954-07-20T17:00:00Z,Unknown institution,2020-01-26T18:43:09Z,R,DEPH TEMP PSAL DOX1 NTRA SLCA PHOS
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1136.nc,46.75,47.2,37.58,39.05,1969-04-26T07:00:00Z,1972-10-26T03:00:00Z,Unknown institution,2020-01-26T18:44:03Z,R,DEPH PSAL ALK3 SLCA TEMP PHOS PHPH DOX1 NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1137.nc,43.747,45.12,28.6417,31.0833,1971-03-02T07:00:00Z,1985-06-23T05:15:00Z,Unknown institution,2020-01-26T18:45:29Z,R,PRES PSAL SLCA PHOS TEMP CHLT DOX1 NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1168.nc,41.67,43.33,28.48,32.5,1982-02-09T03:00:00Z,1983-02-24T01:00:00Z,Unknown institution,2020-01-26T18:46:34Z,R,DEPH TEMP PSAL DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1173.nc,43.45,46,32.75,37.58,1925-06-29T00:00:00Z,1925-07-18T00:00:00Z,Unknown institution,2019-05-11T13:10:18Z,R,DEPH DOX1 TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1194.nc,41.63,46.67,30.63,41.68,1961-08-12T00:00:00Z,1988-12-28T05:04:48Z,Unknown institution,2020-01-26T18:46:30Z,R,DEPH TEMP ALK3 PSAL DOX1 SLCA PHOS PHPH NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1201.nc,44.053,44.658,37.1617,38.9133,1990-08-15T00:00:00Z,1990-08-19T00:00:00Z,Unknown institution,2020-01-26T18:49:32Z,R,PRES PHPH PHOS NTRA SLCA DOX1
