# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073416
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17446_20200322.nc,41.9817,41.9817,33.7769,33.7769,2020-03-22T01:40:00Z,2020-03-22T15:38:00Z,Turkish State Meteorological Service,2020-04-20T07:26:30Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17459_20200322.nc,41.3103,41.3103,36.3558,36.3558,2020-03-22T09:00:00Z,2020-03-22T15:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:30Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17460_20200322.nc,41.1172,41.1172,37.3489,37.3489,2020-03-22T01:41:00Z,2020-03-22T15:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:31Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17464_20200322.nc,41.0075,41.0075,39.75,39.75,2020-03-22T01:38:00Z,2020-03-22T15:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:31Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17466_20200322.nc,41.0908,41.0908,40.7225,40.7225,2020-03-22T09:00:00Z,2020-03-22T15:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:31Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17467_20200322.nc,41.4211,41.4211,41.4297,41.4297,2020-03-22T01:40:00Z,2020-03-22T15:40:00Z,Turkish State Meteorological Service,2020-04-20T07:26:31Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_TG_Balchik_20200322.nc,43.404,43.404,28.165,28.165,2020-03-22T00:01:00Z,2020-03-22T15:17:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2020-04-20T07:26:32Z,R,DEPH TEMP PSAL SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_TG_Constanta_20200322.nc,44.1475,44.1475,28.672,28.672,2020-03-22T00:00:00Z,2020-03-22T21:16:03Z,National Institute for Marine Research and Development (Romania),2020-04-20T07:26:32Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_EUXRo01_20200322.nc,44.7,44.7,30.779,30.779,2020-03-22T00:00:00Z,2020-03-22T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:32Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_EUXRo02_20200322.nc,44.318,44.318,30.417,30.417,2020-03-22T00:00:00Z,2020-03-22T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:33Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_EUXRo03_20200322.nc,43.98,43.98,29.936,29.936,2020-03-22T00:00:00Z,2020-03-22T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:34Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_LBBG_20200322.nc,42.5,42.5,27.4833,27.4833,2020-03-22T00:00:00Z,2020-03-22T11:30:00Z,Unknown institution,2020-04-20T07:26:35Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_LBWN_20200322.nc,43.2,43.2,27.9167,27.9167,2020-03-22T00:00:00Z,2020-03-22T11:30:00Z,Unknown institution,2020-04-20T07:26:36Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_LRCK_20200322.nc,44.3333,44.3333,28.4333,28.4333,2020-03-22T00:00:00Z,2020-03-22T11:30:00Z,Unknown institution,2020-04-20T07:26:37Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
